WKT,CGI
"POLYGON ((116.7280172413793 39.87655905389477, 116.7337931034483 39.87322435837445, 116.7337931034483 39.8665549673338, 116.7280172413793 39.86322027181349, 116.7222413793103 39.8665549673338, 116.7222413793103 39.87322435837445, 116.7280172413793 39.87655905389477))",1619
"POLYGON ((116.7395689655172 39.87655905389477, 116.7453448275862 39.87322435837445, 116.7453448275862 39.8665549673338, 116.7395689655172 39.86322027181349, 116.7337931034483 39.8665549673338, 116.7337931034483 39.87322435837445, 116.7395689655172 39.87655905389477))",1620
"POLYGON ((116.7511206896552 39.87655905389477, 116.7568965517241 39.87322435837445, 116.7568965517241 39.8665549673338, 116.7511206896552 39.86322027181349, 116.7453448275862 39.8665549673338, 116.7453448275862 39.87322435837445, 116.7511206896552 39.87655905389477))",1621
"POLYGON ((116.7626724137931 39.87655905389477, 116.7684482758621 39.87322435837445, 116.7684482758621 39.8665549673338, 116.7626724137931 39.86322027181349, 116.7568965517241 39.8665549673338, 116.7568965517241 39.87322435837445, 116.7626724137931 39.87655905389477))",1622
"POLYGON ((116.774224137931 39.87655905389477, 116.78 39.87322435837445, 116.78 39.8665549673338, 116.774224137931 39.86322027181349, 116.7684482758621 39.8665549673338, 116.7684482758621 39.87322435837445, 116.774224137931 39.87655905389477))",1623
"POLYGON ((116.11 39.86655496733381, 116.115775862069 39.8632202718135, 116.115775862069 39.85655088077285, 116.11 39.85321618525253, 116.11 39.86655496733381))",1624
"POLYGON ((116.1215517241379 39.86655496733381, 116.1273275862069 39.8632202718135, 116.1273275862069 39.85655088077285, 116.1215517241379 39.85321618525253, 116.115775862069 39.85655088077285, 116.115775862069 39.8632202718135, 116.1215517241379 39.86655496733381))",1625
"POLYGON ((116.1331034482759 39.86655496733381, 116.1388793103448 39.8632202718135, 116.1388793103448 39.85655088077285, 116.1331034482759 39.85321618525253, 116.1273275862069 39.85655088077285, 116.1273275862069 39.8632202718135, 116.1331034482759 39.86655496733381))",1626
"POLYGON ((116.1446551724138 39.86655496733381, 116.1504310344828 39.8632202718135, 116.1504310344828 39.85655088077285, 116.1446551724138 39.85321618525253, 116.1388793103448 39.85655088077285, 116.1388793103448 39.8632202718135, 116.1446551724138 39.86655496733381))",1627
"POLYGON ((116.1562068965517 39.86655496733381, 116.1619827586207 39.8632202718135, 116.1619827586207 39.85655088077285, 116.1562068965517 39.85321618525253, 116.1504310344828 39.85655088077285, 116.1504310344828 39.8632202718135, 116.1562068965517 39.86655496733381))",1628
"POLYGON ((116.1677586206897 39.86655496733381, 116.1735344827586 39.8632202718135, 116.1735344827586 39.85655088077285, 116.1677586206897 39.85321618525253, 116.1619827586207 39.85655088077285, 116.1619827586207 39.8632202718135, 116.1677586206897 39.86655496733381))",1629
"POLYGON ((116.1793103448276 39.86655496733381, 116.1850862068966 39.8632202718135, 116.1850862068966 39.85655088077285, 116.1793103448276 39.85321618525253, 116.1735344827586 39.85655088077285, 116.1735344827586 39.8632202718135, 116.1793103448276 39.86655496733381))",1630
"POLYGON ((116.1908620689655 39.86655496733381, 116.1966379310345 39.8632202718135, 116.1966379310345 39.85655088077285, 116.1908620689655 39.85321618525253, 116.1850862068965 39.85655088077285, 116.1850862068965 39.8632202718135, 116.1908620689655 39.86655496733381))",1631
"POLYGON ((116.2024137931034 39.86655496733381, 116.2081896551724 39.8632202718135, 116.2081896551724 39.85655088077285, 116.2024137931034 39.85321618525253, 116.1966379310345 39.85655088077285, 116.1966379310345 39.8632202718135, 116.2024137931034 39.86655496733381))",1632
"POLYGON ((116.2139655172414 39.86655496733381, 116.2197413793103 39.8632202718135, 116.2197413793103 39.85655088077285, 116.2139655172414 39.85321618525253, 116.2081896551724 39.85655088077285, 116.2081896551724 39.8632202718135, 116.2139655172414 39.86655496733381))",1633
"POLYGON ((116.2255172413793 39.86655496733381, 116.2312931034483 39.8632202718135, 116.2312931034483 39.85655088077285, 116.2255172413793 39.85321618525253, 116.2197413793103 39.85655088077285, 116.2197413793103 39.8632202718135, 116.2255172413793 39.86655496733381))",1634
"POLYGON ((116.2370689655172 39.86655496733381, 116.2428448275862 39.8632202718135, 116.2428448275862 39.85655088077285, 116.2370689655172 39.85321618525253, 116.2312931034483 39.85655088077285, 116.2312931034483 39.8632202718135, 116.2370689655172 39.86655496733381))",1635
"POLYGON ((116.2486206896552 39.86655496733381, 116.2543965517241 39.8632202718135, 116.2543965517241 39.85655088077285, 116.2486206896552 39.85321618525253, 116.2428448275862 39.85655088077285, 116.2428448275862 39.8632202718135, 116.2486206896552 39.86655496733381))",1636
"POLYGON ((116.2601724137931 39.86655496733381, 116.2659482758621 39.8632202718135, 116.2659482758621 39.85655088077285, 116.2601724137931 39.85321618525253, 116.2543965517241 39.85655088077285, 116.2543965517241 39.8632202718135, 116.2601724137931 39.86655496733381))",1637
"POLYGON ((116.271724137931 39.86655496733381, 116.2775 39.8632202718135, 116.2775 39.85655088077285, 116.271724137931 39.85321618525253, 116.2659482758621 39.85655088077285, 116.2659482758621 39.8632202718135, 116.271724137931 39.86655496733381))",1638
"POLYGON ((116.283275862069 39.86655496733381, 116.2890517241379 39.8632202718135, 116.2890517241379 39.85655088077285, 116.283275862069 39.85321618525253, 116.2775 39.85655088077285, 116.2775 39.8632202718135, 116.283275862069 39.86655496733381))",1639
"POLYGON ((116.2948275862069 39.86655496733381, 116.3006034482759 39.8632202718135, 116.3006034482759 39.85655088077285, 116.2948275862069 39.85321618525253, 116.2890517241379 39.85655088077285, 116.2890517241379 39.8632202718135, 116.2948275862069 39.86655496733381))",1640
"POLYGON ((116.3063793103448 39.86655496733381, 116.3121551724138 39.8632202718135, 116.3121551724138 39.85655088077285, 116.3063793103448 39.85321618525253, 116.3006034482759 39.85655088077285, 116.3006034482759 39.8632202718135, 116.3063793103448 39.86655496733381))",1641
"POLYGON ((116.3179310344828 39.86655496733381, 116.3237068965517 39.8632202718135, 116.3237068965517 39.85655088077285, 116.3179310344828 39.85321618525253, 116.3121551724138 39.85655088077285, 116.3121551724138 39.8632202718135, 116.3179310344828 39.86655496733381))",1642
"POLYGON ((116.3294827586207 39.86655496733381, 116.3352586206897 39.8632202718135, 116.3352586206897 39.85655088077285, 116.3294827586207 39.85321618525253, 116.3237068965517 39.85655088077285, 116.3237068965517 39.8632202718135, 116.3294827586207 39.86655496733381))",1643
"POLYGON ((116.3410344827586 39.86655496733381, 116.3468103448276 39.8632202718135, 116.3468103448276 39.85655088077285, 116.3410344827586 39.85321618525253, 116.3352586206896 39.85655088077285, 116.3352586206896 39.8632202718135, 116.3410344827586 39.86655496733381))",1644
"POLYGON ((116.3525862068965 39.86655496733381, 116.3583620689655 39.8632202718135, 116.3583620689655 39.85655088077285, 116.3525862068965 39.85321618525253, 116.3468103448276 39.85655088077285, 116.3468103448276 39.8632202718135, 116.3525862068965 39.86655496733381))",1645
"POLYGON ((116.3641379310345 39.86655496733381, 116.3699137931034 39.8632202718135, 116.3699137931034 39.85655088077285, 116.3641379310345 39.85321618525253, 116.3583620689655 39.85655088077285, 116.3583620689655 39.8632202718135, 116.3641379310345 39.86655496733381))",1646
"POLYGON ((116.3756896551724 39.86655496733381, 116.3814655172414 39.8632202718135, 116.3814655172414 39.85655088077285, 116.3756896551724 39.85321618525253, 116.3699137931034 39.85655088077285, 116.3699137931034 39.8632202718135, 116.3756896551724 39.86655496733381))",1647
"POLYGON ((116.3872413793103 39.86655496733381, 116.3930172413793 39.8632202718135, 116.3930172413793 39.85655088077285, 116.3872413793103 39.85321618525253, 116.3814655172414 39.85655088077285, 116.3814655172414 39.8632202718135, 116.3872413793103 39.86655496733381))",1648
"POLYGON ((116.3987931034483 39.86655496733381, 116.4045689655172 39.8632202718135, 116.4045689655172 39.85655088077285, 116.3987931034483 39.85321618525253, 116.3930172413793 39.85655088077285, 116.3930172413793 39.8632202718135, 116.3987931034483 39.86655496733381))",1649
"POLYGON ((116.4103448275862 39.86655496733381, 116.4161206896552 39.8632202718135, 116.4161206896552 39.85655088077285, 116.4103448275862 39.85321618525253, 116.4045689655172 39.85655088077285, 116.4045689655172 39.8632202718135, 116.4103448275862 39.86655496733381))",1650
"POLYGON ((116.4218965517241 39.86655496733381, 116.4276724137931 39.8632202718135, 116.4276724137931 39.85655088077285, 116.4218965517241 39.85321618525253, 116.4161206896552 39.85655088077285, 116.4161206896552 39.8632202718135, 116.4218965517241 39.86655496733381))",1651
"POLYGON ((116.4334482758621 39.86655496733381, 116.439224137931 39.8632202718135, 116.439224137931 39.85655088077285, 116.4334482758621 39.85321618525253, 116.4276724137931 39.85655088077285, 116.4276724137931 39.8632202718135, 116.4334482758621 39.86655496733381))",1652
"POLYGON ((116.445 39.86655496733381, 116.450775862069 39.8632202718135, 116.450775862069 39.85655088077285, 116.445 39.85321618525253, 116.439224137931 39.85655088077285, 116.439224137931 39.8632202718135, 116.445 39.86655496733381))",1653
"POLYGON ((116.4565517241379 39.86655496733381, 116.4623275862069 39.8632202718135, 116.4623275862069 39.85655088077285, 116.4565517241379 39.85321618525253, 116.450775862069 39.85655088077285, 116.450775862069 39.8632202718135, 116.4565517241379 39.86655496733381))",1654
"POLYGON ((116.4681034482759 39.86655496733381, 116.4738793103448 39.8632202718135, 116.4738793103448 39.85655088077285, 116.4681034482759 39.85321618525253, 116.4623275862069 39.85655088077285, 116.4623275862069 39.8632202718135, 116.4681034482759 39.86655496733381))",1655
"POLYGON ((116.4796551724138 39.86655496733381, 116.4854310344828 39.8632202718135, 116.4854310344828 39.85655088077285, 116.4796551724138 39.85321618525253, 116.4738793103448 39.85655088077285, 116.4738793103448 39.8632202718135, 116.4796551724138 39.86655496733381))",1656
"POLYGON ((116.4912068965517 39.86655496733381, 116.4969827586207 39.8632202718135, 116.4969827586207 39.85655088077285, 116.4912068965517 39.85321618525253, 116.4854310344827 39.85655088077285, 116.4854310344827 39.8632202718135, 116.4912068965517 39.86655496733381))",1657
"POLYGON ((116.5027586206896 39.86655496733381, 116.5085344827586 39.8632202718135, 116.5085344827586 39.85655088077285, 116.5027586206896 39.85321618525253, 116.4969827586207 39.85655088077285, 116.4969827586207 39.8632202718135, 116.5027586206896 39.86655496733381))",1658
"POLYGON ((116.5143103448276 39.86655496733381, 116.5200862068966 39.8632202718135, 116.5200862068966 39.85655088077285, 116.5143103448276 39.85321618525253, 116.5085344827586 39.85655088077285, 116.5085344827586 39.8632202718135, 116.5143103448276 39.86655496733381))",1659
"POLYGON ((116.5258620689655 39.86655496733381, 116.5316379310345 39.8632202718135, 116.5316379310345 39.85655088077285, 116.5258620689655 39.85321618525253, 116.5200862068965 39.85655088077285, 116.5200862068965 39.8632202718135, 116.5258620689655 39.86655496733381))",1660
"POLYGON ((116.5374137931034 39.86655496733381, 116.5431896551724 39.8632202718135, 116.5431896551724 39.85655088077285, 116.5374137931034 39.85321618525253, 116.5316379310345 39.85655088077285, 116.5316379310345 39.8632202718135, 116.5374137931034 39.86655496733381))",1661
"POLYGON ((116.5489655172414 39.86655496733381, 116.5547413793103 39.8632202718135, 116.5547413793103 39.85655088077285, 116.5489655172414 39.85321618525253, 116.5431896551724 39.85655088077285, 116.5431896551724 39.8632202718135, 116.5489655172414 39.86655496733381))",1662
"POLYGON ((116.5605172413793 39.86655496733381, 116.5662931034483 39.8632202718135, 116.5662931034483 39.85655088077285, 116.5605172413793 39.85321618525253, 116.5547413793103 39.85655088077285, 116.5547413793103 39.8632202718135, 116.5605172413793 39.86655496733381))",1663
"POLYGON ((116.5720689655172 39.86655496733381, 116.5778448275862 39.8632202718135, 116.5778448275862 39.85655088077285, 116.5720689655172 39.85321618525253, 116.5662931034483 39.85655088077285, 116.5662931034483 39.8632202718135, 116.5720689655172 39.86655496733381))",1664
"POLYGON ((116.5836206896552 39.86655496733381, 116.5893965517241 39.8632202718135, 116.5893965517241 39.85655088077285, 116.5836206896552 39.85321618525253, 116.5778448275862 39.85655088077285, 116.5778448275862 39.8632202718135, 116.5836206896552 39.86655496733381))",1665
"POLYGON ((116.5951724137931 39.86655496733381, 116.6009482758621 39.8632202718135, 116.6009482758621 39.85655088077285, 116.5951724137931 39.85321618525253, 116.5893965517241 39.85655088077285, 116.5893965517241 39.8632202718135, 116.5951724137931 39.86655496733381))",1666
"POLYGON ((116.606724137931 39.86655496733381, 116.6125 39.8632202718135, 116.6125 39.85655088077285, 116.606724137931 39.85321618525253, 116.6009482758621 39.85655088077285, 116.6009482758621 39.8632202718135, 116.606724137931 39.86655496733381))",1667
"POLYGON ((116.618275862069 39.86655496733381, 116.6240517241379 39.8632202718135, 116.6240517241379 39.85655088077285, 116.618275862069 39.85321618525253, 116.6125 39.85655088077285, 116.6125 39.8632202718135, 116.618275862069 39.86655496733381))",1668
"POLYGON ((116.6298275862069 39.86655496733381, 116.6356034482759 39.8632202718135, 116.6356034482759 39.85655088077285, 116.6298275862069 39.85321618525253, 116.6240517241379 39.85655088077285, 116.6240517241379 39.8632202718135, 116.6298275862069 39.86655496733381))",1669
"POLYGON ((116.6413793103448 39.86655496733381, 116.6471551724138 39.8632202718135, 116.6471551724138 39.85655088077285, 116.6413793103448 39.85321618525253, 116.6356034482758 39.85655088077285, 116.6356034482758 39.8632202718135, 116.6413793103448 39.86655496733381))",1670
"POLYGON ((116.6529310344827 39.86655496733381, 116.6587068965517 39.8632202718135, 116.6587068965517 39.85655088077285, 116.6529310344827 39.85321618525253, 116.6471551724138 39.85655088077285, 116.6471551724138 39.8632202718135, 116.6529310344827 39.86655496733381))",1671
"POLYGON ((116.6644827586207 39.86655496733381, 116.6702586206897 39.8632202718135, 116.6702586206897 39.85655088077285, 116.6644827586207 39.85321618525253, 116.6587068965517 39.85655088077285, 116.6587068965517 39.8632202718135, 116.6644827586207 39.86655496733381))",1672
"POLYGON ((116.6760344827586 39.86655496733381, 116.6818103448276 39.8632202718135, 116.6818103448276 39.85655088077285, 116.6760344827586 39.85321618525253, 116.6702586206896 39.85655088077285, 116.6702586206896 39.8632202718135, 116.6760344827586 39.86655496733381))",1673
"POLYGON ((116.6875862068965 39.86655496733381, 116.6933620689655 39.8632202718135, 116.6933620689655 39.85655088077285, 116.6875862068965 39.85321618525253, 116.6818103448276 39.85655088077285, 116.6818103448276 39.8632202718135, 116.6875862068965 39.86655496733381))",1674
"POLYGON ((116.6991379310345 39.86655496733381, 116.7049137931034 39.8632202718135, 116.7049137931034 39.85655088077285, 116.6991379310345 39.85321618525253, 116.6933620689655 39.85655088077285, 116.6933620689655 39.8632202718135, 116.6991379310345 39.86655496733381))",1675
"POLYGON ((116.7106896551724 39.86655496733381, 116.7164655172414 39.8632202718135, 116.7164655172414 39.85655088077285, 116.7106896551724 39.85321618525253, 116.7049137931034 39.85655088077285, 116.7049137931034 39.8632202718135, 116.7106896551724 39.86655496733381))",1676
